name,tweet,date,like,retweet
BitcoinBalki,"RT @jimmy_dore: “This is a pandemic of the unvaccinated “-Joe Biden

“If you get the vaccine, you’re not gonna get covid” - Joe Biden",2022-03-23 03:29:03+00:00,0,760
rhiannok1,RT @danielgoyal: The pandemic has exposed some libertarians’ ideology for what it actually is: freedom to exploit the vulnerable without an…,2022-03-23 03:29:02+00:00,0,640
KapitanoPants,"@VicGovDH You do realise over 4000 people die on average per month in Victoria? And these numbers have not changed in recent history (IE pre pandemic). These 11 have died with Covid, not from it..on average another 120+ have  died today..some perspective people.",2022-03-23 03:29:00+00:00,0,0
this_guyDJ,RT @NahImNotDecent: Arguing for the right to smash someone who was in high school during the pandemic is diabolical.,2022-03-23 03:29:00+00:00,0,2691
businessdesk_nz,"PATTRICK SMELLIE: The pandemic is not over, but today marks a point of no return on the use of public restrictions to prevent its spread. - @pjsmellie #Opinion #COVID19 #Omicron #nzpol https://t.co/NIsDuVjTO2",2022-03-23 03:28:58+00:00,1,1
MisterDoubleJ,"“2015 will be the last FPTP election”

“Three small deficits followed by a balanced budget in 2019”

“Clean drinking water on all reserves” 

I didn’t even reach the pandemic yet… https://t.co/KR6nfN1etS",2022-03-23 03:28:56+00:00,1,1
runscreamingly,@vying4equality @Democracy_Spot She voted against the rescue plan to help Americans during the pandemic. She voted with Fat Nixon 89% of the time. Marsha hates America,2022-03-23 03:28:55+00:00,0,0
UNSWCityFutures,"Prof Hal Pawson's work is featured this week in The Fifth Estate article on the impacts the pandemic has had on housing affordability in the Australian market. 

Read the article here: 
https://t.co/uVB2iP7Jfm",2022-03-23 03:28:54+00:00,8,4
ScienceCommuni2,"RT @AdventAustralia: Assets, stressors, and symptoms of persistent depression over the first year of the COVID-19 pandemic https://t.co/AoX…",2022-03-23 03:28:53+00:00,0,3
Urjaforwomen,"Women who were not employed during the pandemic were also particularly affected, with an estimated 52% reporting such experiences.",2022-03-23 03:28:51+00:00,0,0
inhenyerangBula,"Our New Gen Phenomenal LOVETEAM

“DonBelle’s success has proven that love will shine amidst the pandemic.""

#BelleMariano | #DonnyPangilinan
#DonBelle | #DONBELLEmpire 
https://t.co/9r4xzu6gUs https://t.co/W581BCJvQP",2022-03-23 03:28:50+00:00,0,0
mpfTempVar,Am I the only one who did the Pepsi taste challenge with water from different taps in their apartment during the pandemic?,2022-03-23 03:28:47+00:00,0,0
FrankRizz07,"Worldwide Pandemic
  Lockdown
  Mask
  ""Cure"" that kills
--switch--

Ukraine Russia
  Bad Putin
  Save them
  WW3

--switch--

Cyber Attacks
China Taiwan
..

""When you walk into a room and don't know who the sucker is.. you're the SUCKER!""",2022-03-23 03:28:46+00:00,2,0
ZyiteGadgets,"QC, WB’s IFC partner to enhance pandemic response https://t.co/SIY68tKphD https://t.co/uPP4QHgVXa",2022-03-23 03:28:45+00:00,0,0
dingbat_kabuki,"@DrLeanaWen Vaccinated people should return to the pandemic normal. Non-vaccinated people shouldn't, for their own sake, but it's very hard to keep tens of millions of people from committing suicide, so it's just going to be tragic instead.",2022-03-23 03:28:44+00:00,0,0
inhenyerangBula,"@ArambuloLive @iwanttfc @donnypangilinan @BelleMariano Our New Gen Phenomenal LOVETEAM

“DonBelle’s success has proven that love will shine amidst the pandemic.""

#BelleMariano | #DonnyPangilinan
#DonBelle | #DONBELLEmpire 
https://t.co/9r4xzu6gUs",2022-03-23 03:28:42+00:00,3,1
tinaarceodumlao,"Quezon City, the Philippines’ biggest city, plans to strengthen its pandemic response efforts with the support of the International Finance Corporation (IFC), the largest global development institution focused on the private sector and subnational governments in emerging markets.",2022-03-23 03:28:41+00:00,0,0
Queen_Peony0,@ChrisJack_Getty Wait deh....aren't we still in a pandemic?,2022-03-23 03:28:40+00:00,0,0
DonateMask,RT @EBSECan: The #evidence tells us that #vaccines are essential tools of pandemic control.  The fight against #COVID19 is far from over.…,2022-03-23 03:28:38+00:00,0,2
dearnyangz,wait ..txt's japan debut is their first and last time to perform infront of jmoas before the pandemic right ☹️,2022-03-23 03:28:37+00:00,3,0
lovantiques86,"'This pandemic is not over': Health officials warn of Covid case uptick with new omicron subvariant
https://t.co/yzzUOBpqlb",2022-03-23 03:28:35+00:00,0,0
EPFightHunger,"RT @KFOX14: For many during the pandemic, the El Pasoans Fighting Hunger Food Bank became a place to turn to when there was nowhere else to…",2022-03-23 03:28:33+00:00,0,2
kelownascott,"Try reading some history
Pandemics change society forever
This pandemic is not done with us yet
Your ""normal"" killed a million Americans in 2 years https://t.co/vjd4CWsOb5",2022-03-23 03:28:32+00:00,1,0
TheSahuNews,Rahul Mishra’s Enchanted Garden Drives Away Pandemic Blues https://t.co/2dXA6AZFPu,2022-03-23 03:28:32+00:00,0,0
may_gun,"@SuzanneSindi Right wingers have been very successful in destroying quality public education in the US, unfortunately. How the pandemic has been handled may be the coup de grace. :(((",2022-03-23 03:28:31+00:00,0,0
TrdisOprtr,"RT @stevemur: Early on in the pandemic, from early March 2020 through roughly late May 2020, I favored NPI's such as lockdowns and remote s…",2022-03-23 03:28:30+00:00,0,1
ElleRC84,"RT @aginnt: Seriously, let the “wonderful pandemic” go…

“The chair of the House Democrats' campaign arm and some of the vulnerable members…",2022-03-23 03:28:30+00:00,0,9
NinjaBellFencer,@ikuo1000 It just doesn’t make sense to me to do otherwise. What happened to the days when we wore masks to protect others? …I can’t believe I’m reminiscing on the good old days of the pandemic 😷. Pls tell your teens thank you ⭐️ They give me hope!,2022-03-23 03:28:28+00:00,3,0
51monbl1,"RT @DataDrivenMD: I’m not an alarmist, and I’m not fear mongering.

I want this pandemic to end, and I want people to be healthy and thrive…",2022-03-23 03:28:27+00:00,0,127
theointhetank,RT @kiranopal_: Liberals have lost their entire minds. The pandemic broke what was left of their brains after Trump derangement syndrome.,2022-03-23 03:28:25+00:00,0,28
AdamRintala,"RT @bellujac: @nathaliejacoby1 In March 2020 I had an inactive account, 12 followers, and cuz the pandemic I discovered Twitter. You were o…",2022-03-23 03:28:23+00:00,0,4
Meekdogg,RT @BackpackerFI: Millenials’ net worth has doubled since the start of the pandemic. https://t.co/Wf8BiJtMQH,2022-03-23 03:28:22+00:00,0,33
JEHANCOURF,"FAQ: 

Where are you going? London, Chester, Kendal, Glasgow and some stops in between. Also, Lisbon for a long layover lol
Why are you going? @wonderfeuilly and i have had this planned since the start of the pandemic, i was gonna go in 2020 but. You know.",2022-03-23 03:28:21+00:00,8,1
QUINTONTINASHEE,"RT @uncleflo_: @PoliceZimbabwe I want to report child abuse and kujairirana paMSU
@MoHCCZim there's a pandemic over there😂",2022-03-23 03:28:20+00:00,0,16
DianneEButts,"In light of the #COVID19Coronavirus world-wide #pandemic, how can I not reopen my BibleProphecies Fulfilled blog? https://t.co/3ZemakUCvs",2022-03-23 03:28:20+00:00,0,0
iroc158,"@Suzy2313922857 @MarshaBlackburn You missed:
-Trump was impeached three times, once within five seconds of being declared the winner of the 2016 Election
-The COVID Pandemic caused MAJOR economic problems for every country worldwide
-$4.25+T of spending would NEVER had occurred if COVID hadn't have happened",2022-03-23 03:28:18+00:00,0,0
rebelsalot,@freespeechlover @ImmunizeUnder5s @DrLeanaWen We're not in a pandemic. Its over. Been over,2022-03-23 03:28:17+00:00,1,0
tessyfox20,"RT @covie_93: Guys, there's still a pandemic. If you are going out please wear a mask. We don't want a second wave.",2022-03-23 03:28:13+00:00,0,1214
FrameToFrameBJ,@ChristineRHunt @spaikin @OntarioPCCaucus But the #COVID19 pandemic is over isn't @fordnation?  Maybe Dr Moore can do house calls and even cottage calls for Douggie.   Does this mean 🤔 Lecce won't be teaching tomorrow that #CovidIsNotOver.,2022-03-23 03:28:11+00:00,3,0
sadblackbarbie,RT @NahImNotDecent: Arguing for the right to smash someone who was in high school during the pandemic is diabolical.,2022-03-23 03:28:11+00:00,0,2691
JazzySid,"RT @jon_trickett: The Super Rich added £3 trillion to their kitty during the pandemic.

Wouldn’t it be reasonable to ask them to pay some m…",2022-03-23 03:28:09+00:00,0,2945
jakep316,@elisaperego78 @KynanB33 @DrLeanaWen Isn't China having its worst covid surge of the pandemic right now? Lmao,2022-03-23 03:28:07+00:00,15,0
XuanIsBoosted,"@MorganGodfery Why is everyone acting as though the pandemic is over..? this was not about gaining political favours for Labour, it was about the safety and welfare of this nation. everyone is full of wind now that the dangers passed. 
#LuxonUnfitForPM #turnardern #nzpol #NationalNotFitToGovern",2022-03-23 03:28:06+00:00,4,2
TrdisOprtr,"RT @MartinKulldorff: ""The success of the Faroese approach shows how a pandemic can be dealt with without imposing strict lockdowns and mand…",2022-03-23 03:28:05+00:00,0,173
tommystonkz,"RT @BigTParker: @SWAholding4ever @wokeSTEMteacher I made more doing Instacart during the pandemic, working on average 34 hours a week, than…",2022-03-23 03:28:04+00:00,0,349
1800danielle,RT @SonofAries7: This is why the pandemic lasted 2 years,2022-03-23 03:28:03+00:00,0,999
MaashiFatimah,"RT @MonashResearch: Keeping @MonashUni global during the pandemic has been challenging. Prof Rita Wilson, founder of Monash Intercultural L…",2022-03-23 03:28:00+00:00,0,3
ShushilKumarM13,"RT @stpiindia: #Startups should address the immediate challenges evolved due to pandemic, check broader resiliency issues, think about fast…",2022-03-23 03:28:00+00:00,0,108
muna_amina,"RT @UNFPA_Arabic: ""Conflicts, climate shocks &amp; the pandemic have exacerbated gender inequalities and women &amp; girls are paying the heaviest…",2022-03-23 03:27:59+00:00,0,11
nkw45,"@BoobyJargon @tenoh271 @calw313 @Celeste_pewter @thegabecole But they will claim as long as there’s SARS-CoV-2 RNA, the pandemic hasn’t ended.

One of that cult’s other dogma.",2022-03-23 03:27:59+00:00,0,0
whimgrrl,"Of course it could all go to shit and mean nothing, like we saw in BC when Weaver ducked out &amp; Horgan called a snap pandemic election in violation of the agreement w/the Greens. But any movement on social supports like dental, Pharmacare is good. It’s also the Libs eating crow.",2022-03-23 03:27:56+00:00,0,0
CaliChick777,"RT @BLCKD_COM_PlLLD: ... and so you see Tucker this is why I consider the ""lib pandemic"" as I call it, to be primarily a class war... https…",2022-03-23 03:27:56+00:00,0,77
autismepi,"RT @Laurie_Garrett: ""2 years into the #pandemic studies of the underlying mechs of #COVID19 pathogenesis remain scarce. To understand the m…",2022-03-23 03:27:53+00:00,0,105
CreightonBurns4,RT @JesseKellyDC: Remember when Joe Biden pointed his finger at half the country and blamed them for a pandemic and then tried to have them…,2022-03-23 03:27:51+00:00,0,2969
tchMiguel,"RT @codebluememes: by the end of the pandemic you should have:

▪️a favorite kind of mask

▪️a favorite kind of hand sanitizer

▪️the crush…",2022-03-23 03:27:51+00:00,0,240
Vientino,"RT @natsinats_: Getting a 𝑗𝑜𝑢𝑟𝑛𝑎𝑙𝑖𝑠𝑚 master's degree in a foreign language was hard. Doing it while in a global pandemic was 1000x harder,…",2022-03-23 03:27:49+00:00,0,7
Mikeypadge,@MattyO2929 @johnnystir @andrewjhunter @MMcEwanGolf You don’t know your history of the event. You are making up a number of players that doesn’t matter. The last pre pandemic field had 87 players. You are way off and really wrong.,2022-03-23 03:27:48+00:00,0,0
ModhoMia,@CryptoTitans1 @planetboredape Q..Can you explain the background of your #presaletoken team?  How will you and your team carry out this  #presaletoken project during this current pandemic?,2022-03-23 03:27:43+00:00,0,0
medrxivpreprint,Post- intravitreal injection endophthalmitis pattern during the COVID-19 pandemic with implementation of patient masking  https://t.co/osBnAuYEZp #medRxiv,2022-03-23 03:27:42+00:00,0,0
AndrewGKelly,"RT @FedExPilots: During the #pandemic, we helped the company remain profitable through our professionalism and sacrifices. Now we’re asking…",2022-03-23 03:27:39+00:00,0,2
CoramDeo777,RT @FiatLuxGenesis: The same people who simulated a pandemic just months before the actual pandemic was declared have recently simulated a…,2022-03-23 03:27:39+00:00,0,82
skycuttr,"RT @icareifulisten: ""I have had the pleasure of directing many of Yana’s videos, but due to the pandemic, most of them have been made remot…",2022-03-23 03:27:36+00:00,0,2
pamharr14199861,"RT @MarshaBlackburn: Judge Jackson used the COVID-19 pandemic as justification to release a fentanyl drug dealer, a bank robber addicted to…",2022-03-23 03:27:35+00:00,0,4738
NWJK,@JonAshworth Did a pandemic start twelve years ago? 🤦,2022-03-23 03:27:34+00:00,3,0
mysticalmist25,"the amount of ableism embedded in society is terrifyingly disgusting and the pandemic just brought it to light
COVID is not over, let's stop pretending it is",2022-03-23 03:27:33+00:00,0,0
Dre_Bonez13,RT @chrisbarragan1: Tory lanez quarantine radio really was peak times during pandemic,2022-03-23 03:27:31+00:00,0,930
423Tracey,RT @JesseKellyDC: Remember when Joe Biden pointed his finger at half the country and blamed them for a pandemic and then tried to have them…,2022-03-23 03:27:31+00:00,0,2969
procm2,"RT @MartinKulldorff: Pandemic absurdities: Firing people with natural immunity after Covid recovery, even though they are the least likely…",2022-03-23 03:27:29+00:00,0,2483
officialjoedir1,"in April 2020, at the height of the first wave of covid19 panic and fear, I got tonsillitis. in March 2022, at the height of the covid19 pandemic with case numbers soaring after restrictions were lifted, I am sick with a cold",2022-03-23 03:27:29+00:00,0,0
JulioCesar_LA,"RT @KarenBassLA: When the pandemic hit, I pulled my colleagues together in Congress and secured billions of dollars for Los Angeles. 

When…",2022-03-23 03:27:23+00:00,0,12
Diana79929170,"RT @YoniFreedhoff: At no time this pandemic, including during the worst of the Dec/Jan Omicron wave, have I had more friends reporting they…",2022-03-23 03:27:23+00:00,0,457
runscreamingly,@MarshaBlackburn You voted against helping people during a pandemic. You voted for Amy Coat Hanger. Why do you hate America?,2022-03-23 03:27:22+00:00,0,0
nonocarbs,RT @PattyArquette: @GOP Reminder- Trump made a deal with Putin and Saudis to cut gas production when prices were low during the pandemic .…,2022-03-23 03:27:20+00:00,0,125
devilNstilettos,RT @NahImNotDecent: Arguing for the right to smash someone who was in high school during the pandemic is diabolical.,2022-03-23 03:27:19+00:00,0,2691
jameswcraven,RT @TheHammer9001: Thank you @theJagmeetSingh and the @NDP for giving some needed post pandemic hope that our healthcare system will finall…,2022-03-23 03:27:16+00:00,0,34
JoseyRider,"@stewak2 @musicmommy23 @DrLeanaWen I'm a lot older than that and maxed and boosted, but I'll still mask up when I'm out in public, won't attend gatherings with unmasked folks. 2 years is nothing when trying to stop a pandemic.",2022-03-23 03:27:15+00:00,4,0
bjornwilliams24,Pandemic* enhanced streak of consecutive weeks but go off. https://t.co/YFBGzReFZY,2022-03-23 03:27:15+00:00,2,0
AuerswaldCoco,RT @DrRitaHamad: Troubling results @AMJPublicHealth: national survey finds harassment of #publichealth officials during pandemic. Take time…,2022-03-23 03:27:14+00:00,0,2
DeviousObsidian,RT @NahImNotDecent: Arguing for the right to smash someone who was in high school during the pandemic is diabolical.,2022-03-23 03:27:13+00:00,0,2691
john_robertshaw,RT @danielgoyal: The pandemic has exposed some libertarians’ ideology for what it actually is: freedom to exploit the vulnerable without an…,2022-03-23 03:27:12+00:00,0,640
robtreacher,RT @Kit_Yates_Maths: Anyone in New Zealand tweeting #ResignJacinda based on her handling of the pandemic should speak to someone in the UK…,2022-03-23 03:27:11+00:00,0,546
BeautyISPain___,RT @chrisbarragan1: Tory lanez quarantine radio really was peak times during pandemic,2022-03-23 03:27:10+00:00,0,930
mrmintslice,"@georgiecrozier It's hard to imagine that our health care system isn't under pressure in a pandemic, especially with a pathetic #LNPfail opposition that undermined health advice for political gain.",2022-03-23 03:27:00+00:00,3,2
david95281,RT @louishoulbrooke: To me this is the pandemic's most disturbing legacy. Freedom is no longer a default expectation; it's a treat granted…,2022-03-23 03:26:59+00:00,0,18
raovenkatesh883,@NischalShetty It is because of pandemic...now everyone will come on streets... don't invest...total loss,2022-03-23 03:26:59+00:00,0,0
cmishmom,"RT @jimmy_dore: “This is a pandemic of the unvaccinated “-Joe Biden

“If you get the vaccine, you’re not gonna get covid” - Joe Biden",2022-03-23 03:26:57+00:00,0,760
omgsrslyfolks,RT @COVIDnewsfast: I'm not going to sugar coat it for you guys. This will be the most difficult part of the pandemic to date. Not only is p…,2022-03-23 03:26:56+00:00,0,6111
RBSD5,RT @CarymaRules: One of the most maddening aspects of Ontario's pandemic response is @fordnation consistently overlooking obvious policy so…,2022-03-23 03:26:54+00:00,0,23
Ahki117,RT @NahImNotDecent: Arguing for the right to smash someone who was in high school during the pandemic is diabolical.,2022-03-23 03:26:53+00:00,0,2691
GBSwift1,"@DrLeanaWen @denise_dewald You were in lockstep with the that lunatic for basically the whole pandemic, the polling for this tyrannical bullshit is that bad, huh?",2022-03-23 03:26:53+00:00,0,0
_johnpapi,RT @chrisbarragan1: Tory lanez quarantine radio really was peak times during pandemic,2022-03-23 03:26:52+00:00,0,930
aginnt,"Seriously, let the “wonderful pandemic” go…

“The chair of the House Democrats' campaign arm and some of the vulnerable members he's charged with re-electing are voicing support for a Republican-led mask mandate repeal bill.” https://t.co/ZiFZ1yQ25N",2022-03-23 03:26:52+00:00,43,9
